design,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,treatment,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,0,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5549697923299786,0.40560399858048973,0.4579786976023136,-0.19722468030432266
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,2,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6055911558242838,0.5495302237983082,0.4173932247348079,0.10345804585846792
hard_scramble,normal,0.35000000000000003,0.5,-0.14999999999999997,28,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5689098898867821,0.3695735681125458,0.4454057172110478,-0.08715617673819206
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,4,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6232310225456785,0.5402340678614999,0.4017599066652341,0.23374396928305693
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,5,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5004836229408451,0.451390702268223,0.49695391045393156,-0.42056409499411956
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,3,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5798232726824529,0.4137886604046741,0.4370215794521544,-0.029131395363984233
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6017344823104335,0.45796603069014735,0.41857631504442383,0.11552877826624691
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,6,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5979775044390122,0.4880614791466302,0.4229987910910234,0.067955102359409
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,8,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5949080542428731,0.39783304924317053,0.4239112549513506,0.08183716278062049
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,10,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5503904061694841,0.5225719017330533,0.461430747851214,-0.21926508373901446
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,9,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5709391098977677,0.48776364383282245,0.4439413330220729,-0.07875992024513569
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,17,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6379101341697853,0.5141278936319074,0.3913674722491842,0.2960622887977689
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,21,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5731273632900546,0.42180515774979555,0.44020278906097876,-0.026081547823480048
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,20,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6245340276022009,0.5308296422636345,0.4015206202157832,0.22929974281974275
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,22,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6168453842634724,0.46171732569777857,0.4078554402172674,0.1796722871381595
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,15,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.619935823771794,0.5221788815281371,0.4076593174334187,0.15551263427576703
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,23,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5625553703779849,0.42196885427100694,0.4512301476498849,-0.13974562143461525
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6252986243058676,0.5563140725696555,0.3985372627468367,0.2804884885793392
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,25,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6375551602286935,0.5627734244042216,0.3911042316036825,0.30425438089925566
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,12,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.534061258927784,0.357325492247238,0.4731249701657811,-0.2890191653196412
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,11,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5382005073296123,0.40721727677847247,0.4694456128991141,-0.25504423005411436
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,24,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5476162920200897,0.4393772991354992,0.4623723859493871,-0.21334789120060083
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,13,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6005997390966878,0.5433125751900869,0.4196226907410233,0.11342040219556872
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,16,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5621568457637582,0.4464756146155292,0.45145399385740276,-0.13985657707795734
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,18,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5908508266952607,0.4708317366100129,0.4292758793249707,0.016514244939347646
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,14,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6364881115102858,0.4811093150836758,0.39307690693055763,0.27639129290622216
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,28,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5997999753299447,0.41635993847704733,0.42125881322783454,0.08341418578243359
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,26,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5601499037038656,0.5337533667578109,0.4524264184811443,-0.14013040904484617
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,27,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6221871524961047,0.5627959862123848,0.4029734354275801,0.22390214121393556
hard_scramble,normal,0.42500000000000004,0.5,-0.07499999999999996,29,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5946066294412568,0.431135338127363,0.4250937951183972,0.059102155805979564
hard_scramble,normal,0.5,0.5,0.0,1,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.617318973864929,0.6026969236785262,0.40768265245586327,0.17775621365105812
hard_scramble,normal,0.5,0.5,0.0,2,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6196295518416577,0.5255388138036163,0.40555033397723045,0.19719233319085053
hard_scramble,normal,0.5,0.5,0.0,3,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.587832570685287,0.5692965509487871,0.42968820450436435,0.036336921963457364
hard_scramble,normal,0.5,0.5,0.0,5,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5366364665332516,0.4922882185459542,0.47042005110115714,-0.26404436452911806
hard_scramble,normal,0.5,0.5,0.0,0,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6115248235778126,0.4853554771097342,0.4108468488717275,0.17058564793433312
hard_scramble,normal,0.5,0.5,0.0,6,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6087199914867915,0.5495087406598953,0.4143734030669515,0.13342553098962273
hard_scramble,normal,0.5,0.5,0.0,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5686140115473656,0.38414710358435783,0.4472628450148438,-0.11948006986594006
hard_scramble,normal,0.5,0.5,0.0,9,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5505405037607768,0.49352379518424755,0.46116282457289715,-0.21521920841524456
hard_scramble,normal,0.5,0.5,0.0,8,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5779399081663,0.4248912362262163,0.4395654935879369,-0.06095629750012609
hard_scramble,normal,0.5,0.5,0.0,10,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5403831423449147,0.3479629743665724,0.4693313812782457,-0.27526897842903447
hard_scramble,normal,0.5,0.5,0.0,11,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.505685795110845,0.48423347808570727,0.49561452275226736,-0.45290087303563437
hard_scramble,normal,0.5,0.5,0.0,4,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6194019546011573,0.49716658173328954,0.4020456746574268,0.28365180693286857
hard_scramble,normal,0.5,0.5,0.0,12,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.662940630952791,0.6858923484134415,0.3704394061261827,0.46424405349084064
hard_scramble,normal,0.5,0.5,0.0,13,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5811224440592678,0.4179264354481782,0.4348622156542866,0.0012452878505330035
hard_scramble,normal,0.5,0.5,0.0,14,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.570105802763522,0.40614672492814363,0.4452809555533932,-0.09410360998952695
hard_scramble,normal,0.5,0.5,0.0,17,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6353750297886556,0.5212893455982295,0.39418423321707896,0.26676401130144706
hard_scramble,normal,0.5,0.5,0.0,20,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6175610621707976,0.47986090958970257,0.407172516732123,0.18515744308794854
hard_scramble,normal,0.5,0.5,0.0,16,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5905998441064064,0.5218778113195135,0.42867117248930925,0.027169283246920202
hard_scramble,normal,0.5,0.5,0.0,21,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6062356242886316,0.4585890832446771,0.4154828693409459,0.13493845376682545
hard_scramble,normal,0.5,0.5,0.0,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5689030878770576,0.423269467792991,0.44555210055889616,-0.09079430235001876
hard_scramble,normal,0.5,0.5,0.0,18,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5921801686401118,0.43766513660674117,0.4289199751927893,0.010020133548322064
hard_scramble,normal,0.5,0.5,0.0,15,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.597882070906678,0.5071459002617824,0.42340767841934474,0.05955403922461706
hard_scramble,normal,0.5,0.5,0.0,22,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5331871404860891,0.35807714340896035,0.47278296008621473,-0.27047346402933475
hard_scramble,normal,0.5,0.5,0.0,23,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5964223772346121,0.5038491072726631,0.4216901514405416,0.11066651038709771
hard_scramble,normal,0.5,0.5,0.0,24,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5765608636370092,0.5413901586201884,0.43909302047831567,-0.039763951401125895
hard_scramble,normal,0.5,0.5,0.0,25,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.619404156699901,0.5979350533406472,0.40396925738097805,0.2291633057979087
hard_scramble,normal,0.5,0.5,0.0,27,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5698545125502574,0.5492256105762738,0.44431509488500814,-0.07370992420892279
hard_scramble,normal,0.5,0.5,0.0,26,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.570518484398269,0.4677794489703957,0.4451495761301083,-0.09668015797101596
hard_scramble,normal,0.5,0.5,0.0,28,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6456664806331055,0.5860223435412181,0.3837911491887013,0.36929148785364674
hard_scramble,normal,0.5,0.5,0.0,29,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6110110607760441,0.592614125068214,0.409753422665914,0.20068055036114127
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,0,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5528665769524167,0.37838038182374767,0.45763397067222156,-0.17130294639529894
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,1,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5765939184760247,0.40725970181697135,0.43900255201351046,-0.039580587897241434
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,2,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5491629646516247,0.4698094068721236,0.4614027028003525,-0.20795527061070587
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,4,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6536940332972213,0.5516561317222357,0.3798528879978286,0.36826875223291666
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,3,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5665837482726389,0.44057529011309604,0.44749187662828616,-0.10690284421099064
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,5,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5819040208130375,0.4304458204666915,0.43554227724798805,-0.021875898718005386
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,7,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.56354468077124,0.42390744781780393,0.44917124736888764,-0.10750024113204901
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,6,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5347989264066418,0.3479531827537039,0.4720775357426003,-0.2755812387224798
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,8,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6288735002400904,0.5291354829921008,0.39608718034948126,0.29564214131722044
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,10,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5494598935163753,0.5286206774443231,0.46208038219512043,-0.22329078352905224
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,9,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6183830510289015,0.48080425487379513,0.4066660785487644,0.1883898708763533
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,11,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5914688453082113,0.459849443301157,0.4281780939982628,0.02819380074845581
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,12,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6008733111731945,0.4210051197962358,0.42069802455161126,0.08427718971726236
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,14,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6187674697572781,0.48078919768095557,0.40602750503917995,0.19548224249335802
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,13,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5601900018352475,0.3446927332400252,0.4504103426997604,-0.09074942538540083
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,16,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.586386909810004,0.4351699263712966,0.4318086231120661,0.010805359147423133
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,15,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6170611034427123,0.6062797304465805,0.4069375642413567,0.19338858734141653
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,17,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5731362074757087,0.5382035230019456,0.4409067250798783,-0.04213477123184473
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5715389603675357,0.5135999937311584,0.44299353473689856,-0.06708538802963909
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,18,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5830087438099748,0.42425367760453164,0.4352199698037362,-0.025483060288963508
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,20,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5070619933605752,0.5014975891109567,0.49512627015765887,-0.45617904818003724
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,21,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5865978466745309,0.4690579049687919,0.43106194378078055,0.023282756732786333
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,23,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5572239362924525,0.48859418694366924,0.4545456496866336,-0.15201205363189246
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,22,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.4804658322884988,0.4806246724101771,0.51648479401887,-0.6163666017687467
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,24,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.602756809461919,0.4878219578570358,0.4182753792720031,0.11395482814898622
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,25,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.6194479645457452,0.5504204590568816,0.403825083717556,0.22990143643585945
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,26,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5503410459061929,0.32815621276137996,0.4618359854505691,-0.2251227033311703
hard_scramble,normal,0.6500000000000001,0.5,0.15000000000000013,1,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5648734722179802,0.5231223293312933,0.44695435274616907,-0.08083803354944108
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,28,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5883344096214408,0.5075649221966138,0.42895521320856855,0.04424379206756195
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,27,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5651075941627025,0.46305143559156386,0.4474822564044023,-0.09290239202424662
hard_scramble,normal,0.5750000000000001,0.5,0.07500000000000007,29,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure,0.5932331491087993,0.44940661467587356,0.4262218057246422,0.04988319079359253
